email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22
foundshoes836@qq.com,1,2,1,2,1,1,2,2,2,1,1,2,2,2,2,1,1,2,1,1,2,0
newbread222@outlook.com,1,0,2,2,2,0,2,1,2,0,0,2,2,2,1,0,2,2,0,1,0,2
hotshack271@qq.com,2,2,1,0,1,1,2,1,2,2,1,2,1,0,2,2,1,1,2,2,1,2
moisttide843@qq.com,2,2,2,0,1,1,2,1,2,2,1,1,2,1,0,1,1,2,2,2,2,0
newbeans365@qq.com,2,1,1,1,1,2,1,2,2,0,1,2,0,2,2,1,2,2,2,1,0,2
fishybread363@yahoo.com,2,2,1,2,1,2,2,1,2,0,2,1,1,1,2,2,2,1,1,1,1,2
dryshirt414@163.com,2,0,2,2,1,1,2,2,2,1,2,1,1,2,1,2,1,1,2,1,2,1
soiledblanket478@outlook.com,1,2,1,2,1,1,2,2,1,1,1,2,1,2,2,2,1,2,1,2,1,2
mostlychrysler381@qq.com,1,1,2,1,2,2,2,1,1,2,2,0,2,2,1,1,1,2,2,2,1,1
foundtide219@qq.com,2,2,1,0,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1,0
lostbeans767@yahoo.com,1,2,2,0,2,2,1,2,2,2,1,2,1,2,1,1,1,1,0,1,2,2
