email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28
extraspice861@outlook.com,2,2,2,2,0,1,1,2,1,2,0,1,1,2,1,1,2,1,1,2,1,2,2,1,0,2,2,2
usedcup447@yahoo.com,1,2,1,2,1,2,2,1,2,1,2,1,1,1,1,2,2,1,2,1,1,2,2,1,2,0,2,2
fishybeans629@qq.com,2,1,0,2,2,2,2,0,2,2,1,1,2,1,1,0,2,2,0,1,2,2,1,1,1,2,2,1
replacementbeans194@yahoo.com,1,1,2,1,2,2,1,1,1,2,0,2,2,2,2,1,1,2,1,2,1,2,2,1,0,1,2,2
slimytire237@gmail.com,2,2,2,2,1,1,1,1,0,2,2,2,0,0,2,1,2,1,0,2,2,2,2,0,1,2,1,1
acientchrysler884@163.com,0,2,2,2,2,2,0,1,1,1,2,1,2,1,1,0,2,0,0,1,2,2,2,1,1,2,2,2
replacementshoes99@outlook.com,1,1,0,1,2,1,2,1,0,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,2,2,2
coldbike895@yahoo.com,1,2,2,2,0,1,2,1,1,2,2,2,0,1,2,2,1,1,0,1,1,2,2,2,1,0,2,2
buriedspice543@yahoo.com,2,2,0,1,0,1,2,2,2,0,1,2,0,2,1,2,2,0,2,1,2,1,2,0,2,0,1,2
deepsnake600@yahoo.com,2,2,0,1,2,2,1,2,2,1,2,2,1,1,1,0,2,1,1,2,2,2,1,2,1,0,1,2
milkyblanket221@qq.com,2,2,0,2,2,2,2,2,2,1,1,1,0,0,2,2,2,1,2,0,1,0,2,1,1,2,1,1
dryskates413@yahoo.com,1,1,1,2,2,2,2,1,1,1,2,2,1,1,2,2,1,2,1,1,2,1,0,2,2,1,2,2
replacementsub16@163.com,2,1,0,2,2,1,2,1,0,1,1,1,1,0,2,2,2,2,1,2,1,2,2,1,1,2,2,2
foundwindow771@qq.com,2,1,0,0,2,1,2,2,2,2,2,2,0,0,2,2,1,2,0,1,2,1,2,1,2,0,1,0
dailycup574@outlook.com,1,1,1,2,1,2,0,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,2,2
foundbread558@outlook.com,0,2,0,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,1,0,1,1,1,1,0
dailyshack386@yahoo.com,2,2,1,1,0,1,1,1,2,2,2,1,2,2,1,2,1,1,0,2,0,1,2,2,2,2,1,2
soiledspice423@gmail.com,1,2,2,2,0,2,0,2,1,1,0,2,2,2,2,1,1,2,2,2,2,1,1,2,0,0,1,0
fishyrug448@yahoo.com,0,1,2,2,1,2,2,1,1,2,1,1,2,2,1,2,1,1,1,2,1,2,2,2,2,1,2,1
extrashack431@yahoo.com,2,1,2,1,2,1,1,0,1,2,2,1,2,2,1,0,2,2,2,2,1,1,2,1,2,0,1,2
dryjug879@yahoo.com,2,1,2,1,1,2,1,1,2,1,0,2,1,1,2,0,1,2,2,1,2,1,2,2,2,1,2,2
freshybike323@yahoo.com,2,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,0,2,2,2,0,1,2
freshytide794@qq.com,2,1,0,2,2,2,1,2,0,2,0,2,2,1,2,0,1,1,1,2,1,0,2,2,2,0,2,1
deeptire245@qq.com,0,2,2,2,0,2,1,2,1,1,2,2,2,1,1,2,1,2,0,1,1,2,2,2,1,1,1,2
soiledshoes971@163.com,1,1,2,2,1,2,1,0,2,2,2,1,2,2,1,0,2,2,2,1,2,2,0,1,1,0,1,2
foldingsnake953@outlook.com,2,1,2,1,2,0,1,2,1,1,2,2,0,1,1,2,2,1,1,2,1,0,2,2,2,0,2,2
dirtybeans14@163.com,2,2,0,2,0,1,1,1,2,1,1,0,2,2,2,2,1,1,0,2,1,1,2,2,2,2,2,1
fishybread363@yahoo.com,2,2,1,2,2,1,2,2,1,2,1,1,2,0,1,1,2,2,2,2,1,1,1,2,1,1,1,2
freshyhat343@gmail.com,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,0,2,2,2,1,2,1,2,2,0,1
usedwindow885@yahoo.com,0,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,2,1,0,0,2,2,2,2,0,1,1,2
slightlywindow776@yahoo.com,2,1,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1,2,0,2,2,1,1,2
tiredbread440@163.com,2,1,0,2,2,1,1,1,0,1,2,0,2,2,2,2,2,1,2,1,1,2,1,2,1,2,2,0
foldingshack148@gmail.com,0,2,2,2,2,1,0,1,1,2,2,2,0,2,1,2,1,1,2,1,1,2,2,2,1,2,1,1
oldspice340@163.com,0,1,0,0,2,1,2,2,2,1,1,2,2,2,2,2,2,1,0,2,1,2,1,2,0,2,1,1
retiredsub614@outlook.com,2,2,0,1,0,2,1,0,1,2,2,2,0,1,2,2,1,2,1,1,2,2,1,1,1,2,2,2
foldingtide515@qq.com,0,2,2,1,1,2,1,2,2,2,2,2,0,1,2,1,1,1,2,0,0,2,2,2,1,1,1,2
slimybread27@qq.com,2,2,0,2,1,2,1,1,1,2,1,1,2,0,2,1,1,2,2,1,2,2,2,2,1,1,2,1
hotbeans6@gmail.com,2,1,2,0,0,1,2,0,1,1,0,2,2,2,1,2,2,0,0,2,2,1,2,1,2,1,2,2
slightlyjug290@qq.com,0,1,2,1,2,1,1,2,2,1,0,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,0,2
usedjeep501@outlook.com,0,1,2,1,2,2,2,0,2,2,0,2,2,1,1,0,2,2,0,2,1,2,1,1,1,2,1,2
fishyspice921@outlook.com,1,2,2,2,2,2,1,1,1,1,1,1,2,2,0,2,1,2,2,2,2,0,2,1,1,1,1,2
clamyhat383@163.com,0,1,2,1,2,2,2,2,1,0,2,1,0,2,2,0,2,2,1,1,0,1,2,2,2,2,1,1
fishyblanket809@outlook.com,1,1,2,2,0,2,2,2,2,1,0,1,0,2,1,2,2,2,1,1,2,1,1,1,1,2,2,2
dirtydrum361@yahoo.com,2,1,2,1,0,2,2,1,2,2,0,1,2,1,1,2,2,1,1,1,2,1,1,2,2,2,1,2
usedbike748@qq.com,1,1,0,1,2,1,2,2,2,1,2,2,0,0,0,2,2,2,1,1,2,2,1,1,2,2,2,0
freshyjug894@yahoo.com,0,2,2,2,2,0,0,0,0,1,2,2,0,2,0,1,1,2,2,2,2,2,1,2,1,2,1,0
deepskates63@qq.com,1,1,1,2,2,2,2,2,2,0,2,0,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2
soiledcup60@qq.com,2,1,0,2,0,2,1,0,1,2,1,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,1,0
extrahat856@outlook.com,2,1,0,2,2,2,1,1,1,2,1,2,2,0,1,0,1,1,2,1,2,2,1,2,2,1,2,2
slimycola683@outlook.com,1,1,2,1,1,1,2,1,2,1,1,2,1,2,2,1,2,2,1,2,1,2,1,2,2,2,1,2
slightlytide309@yahoo.com,2,1,0,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,1,2,1,1,0,0
fishyshirt859@outlook.com,2,1,0,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,0,1,1,1,1,1,1,0,1,2
soiledwindow985@yahoo.com,0,2,0,1,2,1,0,1,2,2,1,2,2,0,2,2,1,2,2,0,1,1,2,2,1,1,2,2
freshytide573@yahoo.com,2,2,1,0,0,2,2,1,2,1,2,1,1,2,2,0,0,1,0,2,2,2,2,2,1,2,1,0
deepsnake396@163.com,2,1,0,2,2,2,2,2,0,2,1,2,0,2,2,1,1,1,2,2,2,1,1,1,2,0,1,1
dryblanket964@gmail.com,2,2,1,1,0,1,1,0,2,1,2,2,0,2,2,2,1,2,1,2,0,0,1,2,2,2,2,0
coldtide977@gmail.com,2,2,1,2,2,1,1,2,2,1,2,1,2,2,0,1,1,2,0,0,2,2,1,1,1,2,2,1
soiledsub30@qq.com,0,1,0,1,0,2,2,0,2,1,2,1,2,1,2,2,2,1,0,0,2,2,0,2,2,0,2,2
deepshoes912@163.com,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,2,2,2,1,1,2,1,2,2,1
deeptide254@qq.com,2,2,1,2,2,1,2,1,1,2,2,2,2,0,2,0,2,1,1,1,1,2,1,1,0,2,1,2
deeprug165@outlook.com,2,1,0,2,1,2,2,1,1,1,2,2,2,1,2,2,1,2,1,1,2,2,1,1,1,2,1,2
freshyblanket453@gmail.com,0,1,0,1,2,2,2,2,0,2,1,2,1,1,2,1,2,2,1,1,2,2,1,2,1,2,2,1
slightlycup715@gmail.com,0,1,2,2,0,2,2,0,1,2,2,2,1,1,2,2,1,2,0,1,2,2,2,1,1,2,1,0
extrachrysler578@outlook.com,2,1,0,2,2,1,2,1,2,2,2,1,2,2,1,1,1,2,1,2,0,2,1,2,1,1,1,2
fishyjug479@qq.com,0,2,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1
replacementdrum150@163.com,0,0,0,0,0,1,0,1,1,0,1,1,2,2,2,2,1,2,2,2,2,2,2,2,0,2,2,2
oldsnake346@yahoo.com,1,1,0,2,2,2,2,1,2,1,2,1,0,1,1,0,1,1,2,0,2,2,2,2,2,2,1,2
clamybread980@163.com,2,2,2,2,2,1,1,1,1,2,0,1,0,1,2,1,1,2,2,2,1,2,2,0,1,2,2,1
fishyblanket703@gmail.com,0,1,1,2,2,1,2,1,2,0,1,2,0,2,1,2,2,2,2,2,2,1,1,1,2,1,1,2
clamyspice389@163.com,2,2,0,2,2,2,2,1,2,2,1,1,2,2,2,0,2,1,1,2,1,1,1,1,1,2,1,1
coldcup403@outlook.com,2,1,2,1,2,1,1,1,2,1,0,2,1,2,2,2,2,2,2,1,0,2,1,1,1,1,2,2
buriedspice285@outlook.com,0,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,0,2,2,1,1,0,2,1,2,1,1,0
mostlyshirt458@yahoo.com,1,2,0,1,2,2,2,2,2,1,1,2,0,2,1,0,1,1,2,2,1,1,2,1,2,2,2,1
freshytire743@outlook.com,1,1,2,2,2,1,2,1,0,1,1,2,2,2,1,2,1,2,0,2,2,2,1,0,0,1,2,2
acientspice952@gmail.com,2,1,2,1,2,2,2,1,2,2,1,2,2,1,1,0,1,1,2,0,2,2,1,0,2,2,1,0
usedcola500@yahoo.com,2,2,0,2,0,1,1,1,2,1,2,1,0,2,1,0,2,2,1,1,1,2,2,2,2,1,2,2
usedblanket979@163.com,2,2,0,1,0,2,2,2,2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,2,1,1,1,2
oldcup634@yahoo.com,2,1,1,1,2,2,2,1,1,0,2,1,2,1,2,2,1,2,2,0,2,1,1,1,2,1,2,2
oldsub430@yahoo.com,0,2,2,2,2,2,1,0,1,1,2,1,2,0,2,0,2,1,2,2,1,1,2,1,1,2,2,1
slimyjeep659@qq.com,2,2,0,1,0,1,0,1,1,2,2,2,1,1,2,2,2,2,0,2,2,1,2,1,2,2,1,0
clamytire323@outlook.com,2,2,0,1,2,2,1,2,2,2,2,2,0,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1
tireddrum663@163.com,0,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2,0,1,2,1,1,1,1,1,1
deepcola71@qq.com,1,2,2,2,1,1,2,1,1,1,2,1,2,2,1,1,1,2,1,1,2,2,2,2,1,2,1,2
acientjeep537@163.com,2,1,2,1,0,1,2,0,1,1,2,1,0,2,2,2,2,2,0,2,1,1,2,1,2,1,2,2
slightlybike13@yahoo.com,0,2,2,1,2,2,1,0,2,1,2,1,0,0,0,2,2,1,0,2,2,2,1,2,2,2,1,0
clamyjeep797@outlook.com,2,2,2,2,0,1,0,0,1,2,2,0,2,0,2,2,2,0,0,1,1,2,2,2,0,0,1,2
coldtire810@yahoo.com,2,1,0,2,2,2,1,1,2,0,2,0,1,0,1,1,1,2,1,2,2,2,2,1,2,2,1,2
clamyjeep153@163.com,2,2,0,1,0,2,2,2,0,2,0,2,0,1,0,2,2,0,0,1,0,0,2,2,2,2,1,2
moistshoes897@163.com,2,2,2,1,2,2,1,1,2,0,2,2,0,1,2,1,1,1,2,2,0,0,2,2,1,1,1,2
drycola993@163.com,1,1,1,0,1,2,2,2,1,2,1,2,2,2,2,0,1,1,1,2,2,0,2,2,1,1,2,2
replacementhat268@qq.com,2,2,2,1,2,2,1,1,1,0,2,1,1,2,1,2,1,1,2,2,2,1,1,1,2,2,1,2
foundshirt542@yahoo.com,2,2,1,1,2,2,1,2,1,2,1,1,2,2,2,2,1,1,2,0,2,0,1,0,1,2,2,1
acientshoes215@outlook.com,2,1,0,1,2,1,2,1,1,2,0,2,2,0,1,2,1,1,1,2,2,2,2,0,2,2,1,2
acienttide795@yahoo.com,2,1,2,2,1,0,2,1,2,0,2,2,2,1,0,2,2,0,1,2,1,1,2,2,2,0,1,1
acientwindow492@gmail.com,1,2,1,1,2,2,0,2,1,1,1,1,2,2,0,1,1,2,2,2,2,1,2,1,1,2,2,2
freshycola999@yahoo.com,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,0,1,1,2,1,2,2,1,2,2
slightlytire36@qq.com,0,1,2,1,2,2,2,2,0,2,1,2,2,1,2,2,1,1,2,2,1,1,2,1,1,1,2,1
deephat767@qq.com,2,2,2,1,0,1,1,2,2,2,2,1,2,1,2,1,2,0,0,0,2,1,0,0,2,0,2,2
dailytire10@yahoo.com,2,2,2,1,2,2,2,1,0,1,1,2,2,1,1,2,2,2,0,1,1,0,1,2,1,2,2,0
extraspice523@gmail.com,0,2,2,2,1,2,2,1,1,2,2,1,2,0,2,0,2,2,0,1,0,1,1,1,2,2,2,0
replacementshirt40@163.com,2,1,2,2,2,1,2,1,1,1,2,0,2,1,2,2,1,1,0,1,2,1,1,2,2,2,1,2
slightlybread757@yahoo.com,0,0,2,0,2,2,2,2,2,0,0,2,1,1,0,0,2,2,0,2,0,1,2,2,2,0,2,0
buriedcup356@outlook.com,0,2,0,2,2,2,2,2,2,2,2,1,0,0,2,1,1,2,0,0,2,1,2,0,2,1,0,0
extraskates512@qq.com,2,1,2,2,2,1,2,2,1,1,0,1,2,1,2,1,1,2,2,2,1,2,1,1,0,2,1,2
moisttide843@qq.com,0,2,2,2,0,1,0,2,2,0,2,2,1,1,2,1,2,1,2,2,2,2,1,0,2,0,1,1
retiredchrysler146@outlook.com,1,2,0,2,1,2,1,2,1,2,2,2,0,2,1,2,2,1,0,0,2,2,1,2,0,1,1,2
foundcup206@qq.com,0,2,0,2,1,1,1,2,2,1,2,2,1,0,1,0,2,2,1,2,2,2,1,1,1,2,2,2
coldshack63@qq.com,2,2,2,0,0,2,2,0,2,0,1,1,2,2,2,0,1,2,0,0,2,0,2,1,0,1,2,2
lostshirt339@yahoo.com,2,2,2,1,1,1,0,0,2,1,2,2,0,1,2,1,1,2,0,2,2,2,2,2,2,0,1,0
foldingdrum983@qq.com,2,1,0,2,1,1,0,0,2,2,2,2,2,2,0,1,2,2,0,1,1,2,2,2,2,1,1,1
hotbike959@outlook.com,1,2,2,1,2,1,2,2,1,2,1,2,0,2,0,1,1,2,0,1,2,1,1,1,2,2,2,2
freshyblanket903@qq.com,0,2,0,2,2,2,0,2,1,1,1,0,2,1,2,1,2,2,2,2,1,1,2,1,1,2,1,2
newbread855@163.com,0,1,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,2,0,2,1,2,2,1,0,1,1,1
acientskates970@gmail.com,2,2,0,1,0,2,1,0,1,1,2,2,0,2,2,1,1,2,2,2,2,1,0,2,0,1,2,2
soiledbike20@gmail.com,0,1,0,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,2,2,0,2,2,2,2,1
mostlyjug153@163.com,0,2,2,2,0,2,1,2,2,0,1,2,2,2,1,1,1,1,0,0,1,1,2,2,2,2,2,1
buriedskates672@outlook.com,0,1,2,2,2,1,1,2,0,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2
hotrug940@gmail.com,2,2,0,2,2,2,2,1,1,1,0,1,2,1,1,0,2,2,2,1,0,2,2,1,2,0,1,2
usedskates18@gmail.com,2,1,2,0,2,2,0,2,0,2,0,1,0,2,1,1,2,2,2,1,0,2,2,2,1,1,2,1
olddrum912@yahoo.com,0,1,2,1,2,1,2,2,1,1,2,2,2,0,2,2,2,0,2,0,1,0,2,1,2,2,1,0
slightlychrysler546@gmail.com,2,1,0,2,2,1,2,0,1,2,2,1,2,2,2,1,2,2,2,2,1,1,1,2,0,1,1,1
foldingwindow224@gmail.com,0,1,2,0,0,1,1,2,2,2,1,0,2,2,2,0,2,2,2,1,2,2,1,1,0,1,2,2
lostchrysler403@outlook.com,1,2,0,1,0,2,1,2,2,2,0,1,1,2,1,2,2,2,2,1,2,1,2,1,1,1,2,2
colddrum318@gmail.com,1,1,2,0,2,1,1,1,2,1,1,1,2,2,2,0,1,2,2,2,2,1,1,2,2,1,2,2
usedcola410@outlook.com,1,2,0,1,0,2,1,2,1,2,2,1,2,2,0,0,2,1,2,2,2,2,1,2,0,1,1,2
milkyrug473@yahoo.com,0,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2
retiredrug224@qq.com,1,2,2,1,2,1,1,1,1,1,2,2,1,2,1,0,2,1,2,2,1,1,0,2,2,2,2,2
newjeep444@outlook.com,0,1,2,2,0,2,2,1,1,1,2,2,0,2,2,1,1,0,2,2,1,2,0,2,0,1,2,2
dryspice412@gmail.com,2,1,2,1,2,2,1,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,1
lostspice859@gmail.com,1,2,2,2,2,1,1,2,0,1,2,2,0,2,0,1,2,1,0,2,1,2,2,1,1,1,2,2
slightlywindow406@gmail.com,2,1,0,2,2,0,1,2,1,2,2,2,2,1,2,0,2,1,2,2,1,0,2,0,1,2,1,1
deepsnake772@gmail.com,2,2,0,0,2,1,0,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,0,2
foundjeep250@qq.com,2,2,0,1,2,1,2,1,0,2,1,1,0,2,2,2,1,2,2,1,0,2,2,2,1,2,1,1
soiledrug494@163.com,0,1,2,2,2,2,2,0,2,2,0,2,2,0,1,2,0,1,1,1,1,1,2,1,0,2,2,2
soiledbike119@outlook.com,1,2,2,2,2,2,1,2,2,1,1,2,0,1,0,1,1,2,2,1,1,1,2,2,2,1,2,1
newblanket921@yahoo.com,2,1,1,1,0,2,1,2,2,2,2,2,2,2,2,2,1,0,0,1,1,2,1,1,2,1,1,2
acientshoes397@163.com,2,2,1,1,0,2,1,2,1,2,1,1,2,1,2,1,2,2,2,1,1,2,1,2,1,2,2,1
newspice843@gmail.com,2,1,0,2,0,1,1,2,1,1,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,1,1,1
dailyblanket972@163.com,1,2,2,1,2,1,2,1,1,1,2,2,2,2,0,2,1,2,1,2,1,0,1,0,1,2,2,2
dailywindow454@yahoo.com,2,2,1,1,1,1,0,1,0,1,1,2,1,2,1,2,2,2,0,1,2,2,2,1,2,2,2,2
dirtysub288@163.com,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,0,1,2,2,2,2,2,1,2,2,2,2,2
buriedshirt115@yahoo.com,0,1,2,2,0,2,2,0,1,2,0,0,2,2,1,2,1,2,2,1,1,2,0,2,2,2,1,1
hotcup793@outlook.com,0,2,2,0,1,1,1,2,0,1,2,2,2,1,2,0,2,2,0,2,2,0,1,2,1,2,2,1
replacementbike38@yahoo.com,2,2,0,0,1,2,1,2,2,2,2,0,2,2,0,0,1,2,2,2,1,2,0,0,0,2,1,0
moistdrum752@qq.com,0,1,2,2,0,2,2,1,1,2,2,2,2,0,2,2,1,1,2,1,1,2,1,1,1,2,1,2
coldsub278@yahoo.com,0,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,1,1,0,2,2
clamyshoes18@163.com,2,2,2,2,0,2,1,2,0,2,2,1,1,0,2,1,1,2,2,1,1,1,1,1,2,2,2,1
acientrug266@gmail.com,1,1,2,1,1,2,2,2,2,1,1,1,2,2,0,1,1,1,2,2,0,0,2,2,0,2,2,2
moistspice161@163.com,0,1,0,1,2,1,1,1,2,1,0,2,2,1,2,2,2,1,2,2,2,1,2,2,0,1,2,2
hotwindow831@outlook.com,2,0,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,1,1,2,1,2,1,2,0,1
dailydrum264@gmail.com,2,2,2,2,2,1,1,1,2,2,2,1,0,1,2,0,2,1,0,1,2,1,0,2,0,2,2,1
usedbread568@163.com,0,2,0,2,0,1,2,2,0,2,0,1,0,2,2,0,2,2,0,2,2,2,2,1,0,1,1,2
moistshack97@qq.com,2,1,2,2,2,0,2,2,1,1,1,0,1,2,2,0,2,2,2,1,1,2,1,1,1,2,1,2
slimyshoes43@qq.com,1,2,2,1,2,2,0,0,2,2,1,2,2,1,1,1,2,1,2,2,0,1,2,0,0,0,2,2
clamyspice605@yahoo.com,2,2,0,2,0,1,2,1,2,0,1,2,2,0,1,2,2,2,2,1,2,2,1,1,1,1,1,2
moisttide935@gmail.com,0,1,1,2,0,2,2,2,2,2,0,2,1,1,0,2,2,2,1,2,1,2,2,1,1,1,1,2
foldingwindow502@yahoo.com,1,2,2,2,2,1,1,0,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2,1,1,2,1,2
buriedjug233@yahoo.com,1,2,2,1,0,2,1,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,2,1,2,1
oldchrysler964@163.com,1,2,2,2,0,1,2,1,2,1,0,2,0,1,2,1,2,2,0,0,0,2,2,0,1,2,2,2
foldingtire722@163.com,2,0,0,1,2,2,2,1,0,2,2,1,1,2,2,2,1,2,0,1,2,2,1,1,2,2,1,1
slimyjug642@163.com,0,2,2,2,0,2,2,2,1,2,1,2,1,2,0,0,2,0,2,1,2,1,1,2,1,1,1,2
fishyjeep316@yahoo.com,2,1,0,1,1,2,2,2,1,1,2,0,0,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2
foldingspice440@outlook.com,0,1,0,2,0,2,2,1,1,2,2,2,2,1,1,2,1,1,2,1,0,2,1,2,1,2,2,2
freshytide508@163.com,2,2,2,2,0,1,1,2,1,2,1,1,1,1,2,2,1,2,0,2,2,2,0,2,1,2,1,1
hotblanket968@163.com,2,1,0,1,1,2,1,2,1,0,2,2,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
oldtide873@gmail.com,2,2,2,2,2,1,2,1,1,1,0,1,2,1,0,1,2,2,2,1,2,1,0,1,2,1,2,2
hottide136@yahoo.com,2,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,2,1,2,1,1,2,1,1,2,2,1,1
retiredjug229@yahoo.com,0,1,0,2,2,2,1,2,1,2,1,1,2,1,1,0,2,2,2,2,1,0,2,2,2,1,1,2
slightlytide674@outlook.com,0,2,0,2,0,2,1,1,1,2,1,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,0
coldcola526@163.com,2,2,2,2,2,1,1,1,2,2,2,1,0,0,1,0,1,2,2,1,2,1,1,2,2,1,2,1
foldinghat916@yahoo.com,0,1,2,2,1,1,2,2,2,0,1,2,2,2,1,2,1,1,2,1,1,1,2,2,1,1,2,2
retiredbeans922@gmail.com,0,1,2,2,2,2,2,1,1,1,1,0,1,1,0,1,2,1,2,1,2,2,1,2,2,2,2,2
replacementchrysler5@qq.com,0,1,2,2,2,2,0,0,2,0,2,1,0,2,2,2,1,0,0,0,1,2,2,2,1,2,2,0
replacementshoes847@qq.com,2,2,2,1,2,1,2,0,0,0,2,2,0,2,2,2,2,1,1,1,2,1,2,1,2,0,1,0
lostskates470@gmail.com,2,1,0,2,1,2,1,2,0,2,2,2,0,1,1,2,2,2,0,2,1,1,0,2,2,2,1,1
coldsnake27@gmail.com,2,0,2,2,0,0,2,1,0,2,0,1,0,2,2,1,1,2,0,2,2,0,2,1,2,2,2,1
usedspice992@gmail.com,2,1,0,1,2,0,2,1,2,1,2,1,0,1,2,1,2,2,2,1,2,2,2,1,1,0,2,2
drysnake580@gmail.com,2,1,0,1,2,2,0,2,2,2,1,2,1,1,1,0,2,1,2,2,1,1,2,2,0,2,1,2
dryshirt284@gmail.com,0,2,0,1,0,2,2,2,2,2,2,1,2,1,1,1,1,1,0,2,1,1,1,2,2,2,2,2
fishydrum599@163.com,0,1,2,2,1,2,2,1,1,1,2,1,2,2,1,2,1,1,2,0,2,2,1,2,0,2,2,1
replacementskates447@outlook.com,0,2,2,2,2,1,2,2,1,1,1,2,0,2,2,1,1,0,1,2,2,0,2,2,1,2,1,1
extrawindow359@outlook.com,2,2,0,2,2,2,0,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2
freshybread765@outlook.com,0,1,1,0,2,2,2,0,1,1,2,1,0,2,2,0,1,2,2,1,0,2,2,2,2,1,2,2
tiredskates27@163.com,2,2,2,2,2,1,2,2,1,2,1,1,2,1,1,0,1,2,0,1,2,0,2,2,1,1,2,1
lostbeans767@yahoo.com,0,2,2,1,2,1,1,2,2,1,2,1,2,2,1,1,2,1,2,1,1,2,2,1,0,1,2,2
