email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28
mostlycola126@yahoo.com,1,2,1,2,1,1,1,1,2,1,2,1,2,1,0,2,1,2,2,2,2,0,2,1,2,2,2,1
foundbeans7@163.com,2,2,1,1,2,1,2,2,2,1,2,1,1,0,0,2,0,2,1,1,1,2,2,1,2,2,1,2
slimycola966@outlook.com,1,0,1,1,2,2,1,2,0,2,2,2,2,1,1,1,1,2,2,1,2,2,2,0,0,2,1,2
mostlyrug152@qq.com,2,2,2,2,1,2,2,2,0,0,0,2,0,0,2,2,2,1,0,1,2,2,2,0,0,1,0,1
replacementsub16@163.com,2,0,1,2,2,1,2,1,1,0,0,1,1,1,2,2,2,2,0,2,1,2,2,0,0,2,2,2
newbeans797@163.com,2,2,2,1,1,0,2,2,0,1,2,2,1,0,0,2,0,2,2,1,2,2,0,0,0,1,2,2
replacementshirt358@yahoo.com,2,0,1,0,2,2,2,1,2,2,2,2,1,0,2,2,1,1,2,1,2,2,1,2,0,1,1,1
dryjug552@gmail.com,2,2,2,0,2,2,0,2,1,1,2,2,2,0,0,2,0,1,1,1,1,2,1,2,2,1,2,1
slightlywindow230@qq.com,2,2,2,2,2,2,2,1,2,2,1,2,0,1,0,0,1,1,2,1,1,2,1,2,0,2,1,1
slimyspice540@163.com,2,0,1,2,2,2,2,1,1,2,0,2,1,2,1,0,0,1,2,1,2,1,2,0,2,2,1,2
replacementcup675@qq.com,2,1,2,2,2,0,1,2,1,2,2,2,1,2,2,1,0,2,1,2,2,1,1,2,0,1,1,0
newcola758@qq.com,2,0,1,2,2,1,2,0,1,2,0,2,2,2,0,2,1,2,2,2,2,0,1,1,1,1,1,2
soiledsub160@yahoo.com,1,1,2,2,1,2,2,0,2,2,0,2,0,2,1,2,1,1,1,1,1,2,1,0,2,2,2,2
slightlyhat58@gmail.com,2,2,2,0,2,0,2,2,2,0,2,1,2,0,2,1,1,2,0,1,1,1,2,0,2,2,0,1
acientsnake134@outlook.com,2,2,1,1,2,0,0,0,2,2,0,2,2,2,0,2,1,2,2,1,1,1,2,2,0,2,1,1
tiredskates27@163.com,2,2,2,2,2,0,2,2,1,2,0,1,2,1,1,1,1,2,0,1,2,0,2,2,0,1,2,0
deepshoes912@163.com,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,2,2,2,1,1,2,1,2,2,1
soiledhat544@outlook.com,1,2,1,2,0,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,1,0,1,2,1,2,1,1
newtide937@yahoo.com,2,2,1,1,1,1,1,1,0,1,2,2,2,0,0,2,2,1,2,2,2,2,1,2,0,2,2,1
deepblanket774@outlook.com,2,2,2,0,1,2,0,2,2,1,1,2,1,1,2,1,1,1,2,0,2,1,1,0,2,2,2,2
foldingchrysler304@outlook.com,2,2,1,1,0,2,2,2,1,1,2,1,2,2,1,2,2,1,2,1,1,2,1,2,0,1,2,1
freshycola999@yahoo.com,2,2,2,2,2,2,1,1,1,1,1,1,1,0,2,2,2,1,1,1,1,2,1,2,2,1,2,2
foldingtire722@163.com,2,1,0,1,2,2,2,1,1,2,2,1,0,2,2,2,0,2,1,1,2,2,1,0,2,2,1,1
dailyhat217@qq.com,1,2,2,1,1,2,2,2,1,0,0,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,0,1
fishytire372@gmail.com,2,1,2,2,1,2,2,1,2,0,1,0,0,2,1,0,0,2,2,1,2,2,2,0,2,1,2,1
foldingwindow359@outlook.com,2,1,1,2,2,1,0,2,1,2,2,2,1,0,1,2,2,2,1,2,1,0,1,2,0,2,2,1
milkybread750@gmail.com,2,0,2,2,1,2,1,2,1,2,2,1,2,2,2,0,2,2,1,1,2,1,1,1,1,1,0,2
milkyjug513@163.com,2,2,0,2,2,0,0,1,1,1,2,2,0,1,0,2,1,1,2,2,2,2,2,0,2,1,1,2
slimyskates43@163.com,2,1,0,1,2,1,2,2,2,1,2,1,0,0,2,1,0,1,2,2,2,1,2,0,0,2,2,2
replacementshoes137@outlook.com,2,0,2,0,1,0,2,2,2,1,0,2,0,0,2,2,0,0,0,2,2,1,1,2,0,2,2,2
tiredskates86@yahoo.com,2,0,2,2,0,2,2,1,1,2,2,2,1,2,1,2,1,2,1,0,1,2,2,0,1,1,1,2
replacementbike548@163.com,2,0,2,0,2,1,1,1,1,1,2,2,0,2,2,0,2,2,1,1,1,2,2,0,2,1,2,2
dryhat316@outlook.com,2,2,2,0,1,1,2,2,2,0,2,1,2,2,0,0,1,2,1,1,2,2,2,2,0,1,1,1
lostskates238@qq.com,2,2,2,2,1,2,2,0,1,0,2,1,2,2,2,2,1,1,2,1,0,0,2,2,0,1,1,1
foldingshack148@gmail.com,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,0,0,2,1,1,2,2,2,0,2,1,1
hottire211@outlook.com,2,2,1,1,1,2,2,2,1,2,2,1,2,2,0,2,1,0,2,1,1,2,1,0,0,2,2,1
slightlytide674@outlook.com,1,2,1,2,0,2,1,1,1,2,1,2,1,2,2,2,2,1,1,2,2,2,2,1,0,2,1,1
replacementsnake840@yahoo.com,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1
dailybike530@gmail.com,2,2,1,2,2,0,0,1,2,0,2,2,2,0,0,1,1,1,0,1,2,0,2,2,2,1,2,2
acientchrysler809@gmail.com,2,2,2,0,1,0,2,1,2,1,0,2,1,0,2,0,2,2,1,2,2,1,1,2,1,1,2,2
deepshirt742@gmail.com,2,2,1,1,1,2,1,2,2,1,2,1,2,2,2,1,1,1,2,1,2,1,1,0,1,2,2,2
usedcola500@yahoo.com,2,2,1,2,1,1,1,1,2,1,2,1,0,2,0,0,2,2,0,1,1,2,2,2,2,0,2,2
foundhat579@gmail.com,2,0,1,2,2,0,0,1,2,1,1,1,2,1,1,0,2,2,2,2,2,2,2,2,1,1,1,2
buriedrug530@outlook.com,1,1,1,0,2,2,2,2,2,2,1,2,0,2,2,0,0,2,1,2,1,1,0,0,0,2,2,2
lostsub932@163.com,1,1,1,0,1,1,1,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,0,2,1,2,2
newjeep849@qq.com,1,2,2,2,1,0,1,1,1,2,0,2,0,2,2,1,2,1,2,2,1,1,2,2,0,1,2,2
coldcola526@163.com,2,2,2,2,2,0,1,0,2,2,2,1,0,1,0,0,0,2,2,1,2,1,0,2,2,0,2,1
drycup651@163.com,2,2,1,1,1,0,1,0,2,2,2,2,0,0,2,2,1,2,2,1,2,1,1,0,0,2,2,2
acientsub492@gmail.com,2,2,1,2,2,0,2,2,2,1,2,2,2,1,1,0,0,2,1,1,1,2,1,1,2,2,1,0
dailytire90@gmail.com,2,1,1,2,2,1,0,0,2,2,1,2,2,1,0,2,0,2,1,1,2,2,1,2,1,1,2,2
usedjeep501@outlook.com,1,0,2,0,2,2,2,1,2,2,1,2,2,0,1,0,2,2,1,2,1,2,0,1,0,2,0,2
freshyshoes711@gmail.com,1,2,2,2,1,2,2,2,1,2,2,2,1,0,2,1,2,1,1,0,2,1,1,2,1,1,0,2
slightlysub732@qq.com,2,1,2,2,0,0,1,2,1,2,2,2,1,2,1,1,1,2,2,1,2,2,1,1,1,2,2,1
replacementbeans665@yahoo.com,1,2,2,2,0,2,2,2,0,2,0,1,0,2,1,2,2,1,1,1,2,1,2,0,1,1,2,2
moistbeans966@163.com,1,2,2,1,2,1,2,1,2,1,2,1,2,2,1,2,2,1,2,2,1,0,2,2,1,0,1,1
foundskates680@gmail.com,1,0,1,2,2,2,2,1,2,0,1,2,2,0,0,2,1,1,2,2,2,1,1,2,0,1,2,2
dirtybeans14@163.com,2,2,1,2,1,1,1,1,2,1,0,1,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,1
newbike640@gmail.com,1,2,2,0,2,2,0,2,1,0,0,1,2,0,0,2,2,0,2,2,1,0,2,2,2,1,1,2
retiredwindow436@gmail.com,2,1,2,2,1,2,2,2,2,1,2,1,0,1,0,2,1,2,1,2,1,2,1,2,0,1,1,2
moistshoes316@qq.com,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,1,1,2,1,1,1,2,1,0,2,2,1,2
slimytire237@gmail.com,2,2,2,2,1,0,0,1,0,2,2,2,0,0,2,0,2,1,1,2,2,2,2,0,0,2,1,0
foundbread552@outlook.com,2,1,1,2,0,0,2,1,2,2,2,1,2,2,0,2,2,1,1,1,2,1,2,0,2,2,1,1
acientsnake555@gmail.com,2,2,1,1,2,0,1,2,1,1,2,1,2,2,0,2,1,2,2,2,1,2,2,2,1,1,1,1
coldblanket498@qq.com,2,2,2,1,1,0,2,1,1,2,2,1,2,0,2,0,2,1,1,2,1,2,2,0,0,1,2,2
coldsnake27@gmail.com,2,0,2,2,1,1,2,1,1,2,0,1,0,2,2,0,1,2,0,2,2,1,2,0,2,2,2,0
oldsub430@yahoo.com,1,2,2,2,2,2,0,0,1,1,2,1,2,1,2,0,2,1,2,2,1,1,2,0,0,2,2,0
foldingcola566@outlook.com,2,2,1,2,1,2,1,2,0,2,0,2,2,0,2,0,2,1,0,1,2,1,2,0,1,2,1,2
deepsnake772@gmail.com,2,2,1,1,2,1,1,2,1,1,2,2,1,2,1,2,1,2,0,2,1,2,2,2,0,1,1,2
hotblanket968@163.com,2,1,1,0,1,2,0,2,1,1,2,2,1,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2
dailyshack386@yahoo.com,2,2,1,0,1,1,1,1,2,2,2,1,2,2,1,2,0,1,1,2,1,1,2,2,2,2,1,2
fishyshirt859@outlook.com,2,1,1,2,2,2,1,2,2,2,2,1,0,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2
dryspice412@gmail.com,2,0,2,1,2,2,0,1,1,1,2,0,2,2,2,0,0,2,2,2,1,1,1,2,2,2,0,1
coldshack63@qq.com,2,2,2,1,0,2,2,1,2,0,1,1,2,2,2,0,1,2,0,1,2,1,2,0,0,1,2,2
oldwindow763@yahoo.com,2,1,1,0,2,2,1,1,1,2,0,1,2,2,1,1,2,2,1,1,2,2,2,2,0,1,2,2
coldshirt926@163.com,2,1,1,2,0,2,0,2,2,2,2,1,0,2,1,2,1,1,2,2,1,0,2,0,2,1,2,1
extrachrysler814@outlook.com,2,0,1,0,2,2,0,2,2,2,2,1,2,2,0,0,2,2,1,1,1,2,2,0,0,1,1,2
clamytire323@outlook.com,2,2,0,0,2,2,1,2,2,2,2,2,1,2,1,0,1,2,2,1,1,2,0,0,1,2,1,1
soiledbeans664@outlook.com,2,2,2,0,1,0,2,2,2,1,2,2,1,0,0,0,0,1,0,2,2,2,1,2,1,2,1,2
foundshack747@outlook.com,2,2,2,2,0,1,1,1,2,1,1,2,1,1,2,2,1,0,2,1,1,2,2,1,2,2,2,1
deepskates63@qq.com,1,0,1,2,2,2,2,2,2,1,2,0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,2,2
freshybike323@yahoo.com,2,2,1,2,1,0,1,2,1,1,0,1,1,0,2,2,2,1,2,2,2,1,2,2,2,1,1,2
tiredchrysler382@163.com,1,0,2,2,2,1,0,0,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2
replacementshirt214@163.com,2,1,1,2,2,0,0,2,2,1,2,2,1,1,2,0,1,1,1,2,1,0,2,2,1,2,2,2
clamyspice717@outlook.com,0,0,2,2,2,1,2,0,2,0,0,1,1,2,2,2,0,2,2,2,1,2,1,0,2,2,1,1
useddrum754@163.com,1,1,1,0,2,2,1,2,2,1,2,0,0,2,2,2,0,2,0,2,2,1,1,0,0,2,2,2
foundtide258@yahoo.com,1,2,1,1,2,1,2,1,1,0,2,2,1,2,1,0,1,2,1,2,2,2,0,1,2,2,2,2
retiredsnake534@outlook.com,1,2,2,1,2,2,2,2,1,0,1,1,1,1,1,2,1,2,0,1,1,2,2,2,2,2,2,1
dailybread940@yahoo.com,0,1,2,2,2,2,2,2,2,1,0,2,0,0,1,0,2,1,1,2,1,2,1,2,0,1,2,2
soiledhat176@outlook.com,2,1,1,1,1,2,2,1,2,1,0,1,2,0,2,0,2,2,2,2,1,1,2,0,2,2,2,1
acientspice189@163.com,2,0,2,2,0,2,0,2,1,1,2,0,1,0,2,2,2,2,0,1,2,2,1,2,2,0,0,1
dailyspice87@yahoo.com,2,2,2,0,2,1,0,1,1,1,2,1,2,2,2,0,1,2,2,2,2,0,2,0,0,2,0,1
foldinghat824@qq.com,2,2,1,2,2,0,1,1,2,2,2,1,1,1,2,2,2,1,0,2,1,1,1,2,2,1,1,2
extrashoes592@yahoo.com,1,2,1,1,1,2,2,2,1,2,0,1,2,0,2,2,0,1,2,1,2,2,1,2,2,1,0,2
acientjeep537@163.com,2,0,2,1,0,1,2,1,1,0,2,1,1,2,2,2,2,2,0,2,1,1,2,0,2,1,2,2
foldingrug539@yahoo.com,2,0,1,2,0,0,0,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,0,2,1,1
foldingdrum983@qq.com,2,0,1,2,1,0,0,0,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1
tiredbeans817@gmail.com,2,2,1,1,1,2,1,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,0,0,1,1,1,1
slimyshack348@163.com,2,2,2,1,0,2,0,1,2,2,2,2,1,2,2,0,2,1,0,2,1,0,2,2,1,1,1,0
dirtyshoes356@yahoo.com,2,2,1,1,2,2,1,0,1,2,1,1,2,2,2,0,1,1,2,2,1,2,1,1,0,2,2,2
slimyrug911@163.com,2,0,1,1,1,0,0,2,0,0,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,1,1
losthat823@gmail.com,1,1,2,2,1,0,2,1,1,1,2,1,2,0,0,2,1,2,1,2,2,1,2,2,0,2,2,2
clamyspice962@yahoo.com,2,1,2,1,2,0,2,1,2,2,1,0,1,2,2,1,1,2,1,1,2,0,1,2,2,2,2,1
dailychrysler726@outlook.com,1,0,2,0,2,2,1,2,1,2,2,2,1,2,0,2,1,1,2,2,2,1,1,0,2,1,2,0
newchrysler335@outlook.com,2,0,2,0,1,2,2,2,2,0,0,2,2,0,2,1,0,0,2,1,2,1,2,1,2,2,1,1
slimyjeep386@163.com,0,1,1,1,1,2,2,2,1,1,0,2,1,0,2,0,1,2,2,1,1,2,2,2,2,2,2,2
buriedjug901@qq.com,1,1,1,1,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,1,1,1,1,2,2
retiredrug224@qq.com,0,2,2,0,2,0,0,0,1,1,2,2,1,2,0,0,2,1,2,2,1,1,1,2,2,2,2,2
acientbeans987@gmail.com,2,1,1,1,2,2,0,1,2,1,2,2,1,1,2,2,2,0,2,1,2,1,2,1,2,1,1,2
drysub137@outlook.com,2,2,2,0,1,2,2,1,1,1,0,1,2,2,0,2,0,2,1,1,1,2,2,2,2,1,2,1
fishydrum599@163.com,1,1,2,2,1,2,2,1,0,1,2,1,2,2,1,2,1,1,2,1,2,2,1,2,1,2,2,1
soiledtide430@outlook.com,2,2,2,1,2,0,1,2,2,1,1,1,2,1,2,0,2,2,1,1,2,2,1,1,0,2,1,2
milkysub801@163.com,1,0,1,2,1,2,2,1,2,0,2,2,1,0,2,1,2,2,1,2,2,1,0,0,2,1,2,2
buriedspice543@yahoo.com,2,2,1,0,1,1,2,2,2,1,0,2,1,2,0,2,2,0,2,1,2,0,2,0,2,0,1,2
clamywindow857@yahoo.com,0,1,1,1,2,2,1,2,1,1,1,2,2,2,2,2,1,1,2,1,1,2,0,2,2,1,2,2
coldsub278@yahoo.com,1,2,2,1,1,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,1,0,1,2,2
fishyjug479@qq.com,1,2,2,1,2,0,2,1,0,0,2,2,0,1,0,2,1,2,2,1,2,2,2,2,2,1,1,1
dryshirt414@163.com,1,2,1,0,2,2,0,1,1,2,2,1,2,0,2,2,2,2,1,2,1,0,2,1,2,1,2,1
lostskates393@qq.com,2,2,2,0,2,2,2,2,2,1,2,1,1,1,2,1,2,2,0,1,1,1,2,1,2,1,1,1
clamyjeep185@163.com,0,1,2,0,2,0,1,1,2,1,0,2,2,2,2,0,1,2,2,2,1,2,2,1,2,1,1,2
fishyshack946@163.com,2,2,2,0,0,2,1,0,1,2,1,2,0,2,2,2,1,1,1,2,1,2,1,0,2,2,1,2
retiredtire193@yahoo.com,2,1,1,0,1,2,2,1,1,0,2,2,2,2,2,2,1,2,1,0,1,2,1,0,2,0,2,2
hotskates911@qq.com,1,0,1,2,2,0,1,2,1,2,0,2,2,2,1,0,2,2,2,2,1,0,1,2,0,2,2,1
coldsnake463@outlook.com,1,0,2,0,1,2,2,1,1,2,2,1,1,2,2,1,2,2,0,1,1,2,2,1,2,2,2,1
freshybread731@163.com,2,0,0,0,0,0,1,2,0,2,2,2,2,0,2,0,2,2,0,2,2,2,1,0,0,2,1,2
dailyspice289@gmail.com,1,1,1,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,0,2,2,2
coldchrysler584@outlook.com,1,1,2,2,2,1,1,1,1,2,0,2,2,2,2,2,2,1,1,2,1,2,1,2,0,1,1,2
foundtire500@gmail.com,2,2,2,0,0,1,1,1,2,1,2,2,1,1,1,0,0,1,1,2,2,2,0,2,2,2,2,2
freshycola108@qq.com,1,2,2,2,2,1,0,0,1,1,0,2,2,0,0,2,2,2,0,1,2,0,2,2,2,1,1,2
retiredspice749@gmail.com,2,2,0,1,2,1,1,1,1,2,1,1,2,2,0,2,1,2,1,2,1,1,2,1,2,2,2,2
drybread918@gmail.com,1,0,1,2,0,1,2,2,1,2,2,1,2,1,2,1,2,1,1,2,2,2,1,1,2,2,0,2
fishyblanket809@outlook.com,1,1,2,2,1,2,2,2,2,0,1,1,1,2,1,2,2,2,1,1,2,0,1,0,1,2,2,2
fishytide407@gmail.com,1,0,1,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1,0,0,1,2,2,1
acientchrysler884@163.com,1,2,2,2,2,2,1,1,1,1,2,0,2,0,1,1,2,1,1,1,2,2,2,0,0,2,2,2
buriedshoes758@outlook.com,0,2,2,0,2,2,2,1,1,2,2,2,2,0,0,1,1,1,1,1,1,2,2,2,1,2,1,2
tiredtire843@163.com,2,2,2,0,2,0,2,2,2,2,2,1,0,0,1,1,1,1,2,1,1,2,1,2,2,2,1,1
soiledsub30@qq.com,1,0,1,0,1,2,2,0,2,1,2,1,2,0,2,2,2,1,1,0,2,2,0,2,2,1,2,2
replacementchrysler5@qq.com,1,0,2,2,2,2,0,1,2,0,2,1,1,2,2,2,1,1,1,1,1,2,2,2,0,2,2,0
newjeep444@outlook.com,1,0,2,2,0,2,2,1,1,1,2,2,0,2,2,0,1,1,2,2,1,2,1,2,0,1,2,2
hotshack645@163.com,2,2,1,1,2,2,1,2,2,1,0,2,1,1,1,0,2,2,0,2,2,2,2,0,1,1,1,2
retiredcola422@163.com,1,0,1,2,2,0,1,2,0,0,0,1,0,2,2,1,0,2,2,2,2,2,2,2,0,2,1,2
deeptire133@outlook.com,2,1,1,1,1,1,2,2,2,1,1,1,0,2,2,2,2,2,1,2,2,1,2,2,0,1,1,2
moistdrum752@qq.com,1,1,2,2,0,2,2,0,1,2,2,2,2,0,2,2,1,1,2,1,1,2,0,0,0,2,1,2
deepsnake659@163.com,2,2,2,2,2,0,0,1,1,1,0,1,2,0,1,2,0,2,2,2,1,1,2,2,0,1,2,2
extrasnake858@gmail.com,2,2,1,2,2,2,1,1,0,0,2,1,2,2,1,2,0,1,1,1,2,1,1,2,2,2,2,1
coldshack140@outlook.com,2,0,2,2,2,1,2,1,1,0,2,2,1,2,2,0,2,1,2,1,1,2,1,1,0,2,2,1
extrasnake663@gmail.com,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2
replacementtide600@outlook.com,2,1,1,0,1,2,2,2,2,2,2,1,0,2,1,2,1,1,1,2,2,2,1,1,2,1,2,1
extrahat856@outlook.com,2,1,1,2,2,2,1,0,1,2,0,2,2,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2
deepcola71@qq.com,1,2,2,2,1,0,2,0,1,1,2,1,2,2,1,0,0,2,1,1,2,2,2,2,1,2,1,2
slightlycup6@qq.com,2,0,1,1,2,2,2,1,2,2,0,2,1,2,0,2,1,2,2,1,1,2,2,0,0,1,2,1
lostbike784@outlook.com,2,2,2,0,2,1,2,2,2,0,2,1,1,0,1,2,2,1,1,2,1,1,1,2,2,2,0,1
buriedtide314@outlook.com,2,2,1,0,2,1,1,2,2,2,0,2,0,2,0,2,2,1,1,2,2,2,2,0,0,1,1,1
dailysnake707@qq.com,2,2,1,1,1,2,1,0,1,1,0,2,2,1,0,2,1,2,2,2,1,2,2,2,1,1,2,2
milkybeans665@163.com,2,0,2,1,2,0,0,1,2,2,2,2,1,2,1,1,1,2,1,1,2,2,2,0,2,2,1,0
drychrysler833@gmail.com,1,0,1,2,2,0,2,2,0,2,2,0,1,0,0,2,2,2,2,2,1,2,0,0,1,2,0,2
drychrysler511@gmail.com,0,0,1,0,1,0,0,2,2,1,2,1,0,2,0,2,2,2,2,2,2,2,1,2,2,1,1,2
dailyhat533@outlook.com,1,2,2,1,1,2,0,1,2,1,2,2,2,2,0,2,2,1,1,2,1,1,1,2,1,2,1,2
soiledtide149@qq.com,0,1,0,0,1,1,2,2,1,2,1,2,2,2,0,2,0,0,2,1,1,2,2,2,2,2,2,1
acienttide795@yahoo.com,2,0,2,2,1,1,2,1,2,1,2,2,2,1,0,2,2,1,1,2,1,0,2,2,2,1,1,1
mostlyblanket953@163.com,2,1,1,1,2,1,1,2,2,0,2,2,2,1,2,2,1,1,2,2,1,2,1,0,1,2,2,1
deepsub474@yahoo.com,2,0,2,2,2,2,0,0,2,0,1,2,1,2,1,2,2,2,2,1,1,1,1,0,0,1,2,2
slimyshoes919@yahoo.com,2,2,2,1,2,1,2,1,1,2,1,1,1,2,0,1,2,1,2,2,2,1,1,2,0,2,2,1
buriedwindow695@yahoo.com,1,1,1,0,2,2,0,2,0,2,2,1,2,0,1,2,2,2,2,1,1,2,1,2,0,0,2,2
dirtywindow48@qq.com,1,2,2,0,1,2,2,2,2,2,2,1,1,2,1,0,2,1,2,1,1,0,2,1,0,1,2,2
acientcup466@gmail.com,2,1,1,1,2,2,1,0,2,0,2,2,1,1,2,2,1,1,2,1,1,2,2,2,1,2,2,1
dirtywindow29@163.com,1,2,1,0,1,2,1,1,0,2,2,1,1,2,2,1,2,2,1,1,2,2,0,2,1,2,2,2
losthat840@qq.com,1,0,2,2,2,0,0,1,0,2,0,1,2,2,2,0,1,1,2,2,1,2,1,2,2,2,1,2
slightlycup715@gmail.com,1,0,2,2,1,2,2,1,1,2,2,2,1,1,2,2,1,2,1,1,2,2,2,1,0,2,1,1
milkytide461@outlook.com,2,0,2,1,2,1,0,2,1,2,1,2,0,2,2,1,2,1,2,2,2,1,1,0,0,1,2,2
lostblanket371@outlook.com,2,2,1,2,2,2,2,0,1,1,2,2,0,1,2,1,2,1,1,1,1,1,2,2,2,1,2,1
clamysnake136@163.com,1,1,1,1,1,2,2,1,1,2,1,1,1,2,0,2,2,2,0,2,1,2,2,2,1,2,2,2
lostrug682@163.com,2,2,2,2,1,1,0,2,1,2,0,2,1,2,1,2,2,1,2,0,1,2,1,0,0,2,2,1
foldingshoes832@outlook.com,2,2,2,2,2,1,2,1,1,0,2,1,0,1,2,1,0,1,1,1,2,2,2,0,2,2,0,2
freshytide168@qq.com,2,2,2,0,1,1,2,2,2,0,2,0,1,2,1,1,2,2,1,1,1,2,2,1,2,2,1,1
oldblanket634@yahoo.com,1,2,1,2,2,2,2,1,1,2,2,1,0,0,1,0,2,1,1,2,1,2,2,2,2,0,1,2
hotchrysler124@outlook.com,2,0,2,2,2,2,1,2,2,0,1,2,2,2,2,1,2,1,0,1,1,1,1,2,1,2,1,1
acientbread121@qq.com,2,1,2,2,2,0,2,0,2,2,1,2,0,0,0,1,2,1,2,2,0,1,1,0,2,1,2,2
mostlyshack538@gmail.com,0,2,2,2,1,1,2,1,0,0,1,1,1,2,0,0,2,1,2,2,2,2,2,2,2,1,1,2
slightlyjug290@qq.com,1,1,2,0,2,0,0,2,2,1,0,1,2,2,0,2,2,2,2,2,1,2,2,0,0,1,1,2
newdrum817@outlook.com,1,2,1,0,2,0,1,2,0,2,2,1,1,2,2,2,1,2,1,2,1,2,1,2,2,1,1,2
dailycup358@yahoo.com,1,2,1,0,2,2,2,1,1,2,0,1,1,2,2,2,2,2,2,0,2,2,1,0,0,1,0,2
dryhat911@yahoo.com,2,1,2,0,2,2,2,1,2,2,0,2,2,1,1,0,0,2,2,1,2,2,1,2,0,1,1,0
freshyshirt46@outlook.com,2,0,2,0,2,2,2,2,1,2,2,1,0,0,2,0,0,1,0,1,1,1,2,2,2,2,2,1
lostbeans767@yahoo.com,1,2,2,1,2,0,0,2,2,0,2,1,2,2,1,1,2,1,2,1,1,2,2,1,0,1,2,2
